architecture,split,variant,description,method,mode,label_usage,selection_usage,final_training,alignment_strength,centroid_strength,algorithm_provenance,seeds,train_accuracy,train_accuracy_std,train_accuracy_min,train_accuracy_max,train_balanced_accuracy,train_balanced_accuracy_std,train_balanced_accuracy_min,train_balanced_accuracy_max,train_macro_f1,train_macro_f1_std,train_macro_f1_min,train_macro_f1_max,test_accuracy,test_accuracy_std,test_accuracy_min,test_accuracy_max,test_balanced_accuracy,test_balanced_accuracy_std,test_balanced_accuracy_min,test_balanced_accuracy_max,test_macro_f1,test_macro_f1_std,test_macro_f1_min,test_macro_f1_max,domain_accuracy,domain_accuracy_std,domain_accuracy_min,domain_accuracy_max,domain_balanced_accuracy,domain_balanced_accuracy_std,domain_balanced_accuracy_min,domain_balanced_accuracy_max,domain_source_recall,domain_source_recall_std,domain_source_recall_min,domain_source_recall_max,domain_target_recall,domain_target_recall_std,domain_target_recall_min,domain_target_recall_max,best_epoch,best_epoch_std,best_epoch_min,best_epoch_max
one-layer,S4_train_I_val_D1_2,C-DANN-SEMI,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,c-dann,semi,source + labeled target,target validation labels,Source+Target refit,0.2,0.05,existing class-conditional centroid alignment plus DANN domain loss,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8857142857142858,0.018925752031623926,0.8571428571428571,0.9020408163265307,0.8874694701072527,0.018428815827288274,0.8595093978974195,0.9035255389189764,0.886154695733636,0.019659435908579024,0.8572172582024798,0.9033624104755772,0.9036303630363036,0.0027612542129837278,0.900990099009901,0.9075907590759076,0.5370695970695971,0.023552643567394557,0.5148351648351649,0.563003663003663,0.08,0.05055250296034367,0.03333333333333333,0.13333333333333333,0.9941391941391942,0.004176466758604887,0.989010989010989,1.0,152.0,35.63705936241092,120.0,210.0
one-layer,S4_train_I_val_D1_2,CDAN-UDA,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,cdan,uda,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,0.2,0.0,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)","0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7820408163265304,0.02355353150408738,0.7551020408163265,0.8122448979591836,0.7817033025379633,0.022666372819373046,0.7563980036104917,0.8099713284485505,0.7825515297851949,0.028050364959762764,0.7473837989967022,0.8172757051304097,0.9135313531353135,0.009450706972459632,0.900990099009901,0.9240924092409241,0.5900366300366301,0.043264864985091675,0.5333333333333333,0.6315018315018315,0.18666666666666668,0.08692269873603532,0.06666666666666667,0.26666666666666666,0.9934065934065934,0.0054331124447587085,0.9853479853479854,1.0,400.0,0.0,400.0,400.0
one-layer,S4_train_I_val_D1_2,CDAN-SEMI,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,cdan,semi,source + labeled target,target validation labels,Source+Target refit,0.2,0.0,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)","0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8734693877551021,0.010406162272638363,0.8571428571428571,0.8816326530612245,0.8758415631305088,0.009989894576913204,0.8601996389508336,0.884145693957736,0.8731677149366783,0.011397912877728423,0.8550518625366728,0.8810792249202843,0.9201320132013201,0.011045016851934982,0.9075907590759076,0.933993399339934,0.6204029304029304,0.0468441458676141,0.563003663003663,0.6666666666666666,0.24666666666666665,0.09309493362512626,0.13333333333333333,0.3333333333333333,0.9941391941391942,0.006129377483766099,0.9853479853479854,1.0,164.0,98.89388252060893,90.0,330.0
one-layer,S4_train_I_val_D1_2,CDAN+C-DANN-UDA,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,cdan+c-dann,uda,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,0.2,0.2,existing run_cdan_hybrid_report.py,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8775510204081634,0.023089201018336263,0.8489795918367347,0.8979591836734694,0.8732292662206648,0.023217494248590067,0.8476160135924392,0.89481788255283,0.8770437850526573,0.024589989074174128,0.8484318676071944,0.8985738468647361,0.9003300330033003,0.0014759524603959186,0.8976897689768977,0.900990099009901,0.49963369963369964,0.0008190725192306893,0.4981684981684982,0.5,0.0,0.0,0.0,0.0,0.9992673992673993,0.0016381450384613785,0.9963369963369964,1.0,400.0,0.0,400.0,400.0
one-layer,S4_train_I_val_D1_2,CDAN+C-DANN-SEMI,Train Period I; validate target Day1-Day2; test every target sample from Day3 onward.,cdan+c-dann,semi,source + labeled target,target validation labels,Source+Target refit,0.2,0.05,existing run_cdan_hybrid_report.py,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8832653061224489,0.011759069625214634,0.8693877551020408,0.8979591836734694,0.8847297440798556,0.011477466412648471,0.8718275459275778,0.8996495699267282,0.8830130542338315,0.01302886711439446,0.8671437791595569,0.8987354813808387,0.9029702970297031,0.005995347235836601,0.8943894389438944,0.9108910891089109,0.5367032967032968,0.015885361968560784,0.5111721611721612,0.55,0.08,0.029814239699997202,0.03333333333333333,0.1,0.9934065934065934,0.004775972458023902,0.989010989010989,1.0,180.0,127.27922061357856,70.0,370.0
one-layer,S5_train_I_D1_val_D2_3,C-DANN-UDA,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,c-dann,uda,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,0.2,0.2,existing class-conditional centroid alignment plus DANN domain loss,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8857142857142858,0.028321086119127512,0.8528138528138528,0.9264069264069265,0.8827697262479871,0.02714514313902561,0.851494006083378,0.9221685453569511,0.8860798181296918,0.027597825035879656,0.854158590615263,0.9253965690496697,0.9036303630363036,0.0027612542129837278,0.900990099009901,0.9075907590759076,0.5192673992673993,0.017604534319343633,0.5,0.5481684981684982,0.039999999999999994,0.03651483716701107,0.0,0.1,0.9985347985347985,0.002006309734451151,0.9963369963369964,1.0,400.0,0.0,400.0,400.0
one-layer,S5_train_I_D1_val_D2_3,C-DANN-SEMI,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,c-dann,semi,source + labeled target,target validation labels,Source+Target refit,0.5,0.2,existing class-conditional centroid alignment plus DANN domain loss,"0,1,2,3,4",0.9888888888888889,0.024845199749997673,0.9444444444444444,1.0,0.9901234567901234,0.022084621999997972,0.9506172839506172,1.0,0.9884810904418748,0.025757064798640112,0.9424054522093738,1.0,0.9125541125541125,0.015427298425286132,0.8961038961038961,0.9307359307359307,0.9127214170692431,0.014476951197812256,0.8976561102164967,0.9298622293791375,0.9139439629118138,0.015282128745418918,0.8972963366964611,0.9320568059160935,0.9009900990099011,0.002333685746490245,0.8976897689768977,0.9042904290429042,0.5059340659340659,0.008228112431496739,0.5,0.5166666666666667,0.013333333333333332,0.018257418583505537,0.0,0.03333333333333333,0.9985347985347985,0.003276290076922757,0.9926739926739927,1.0,172.0,128.14054783713078,30.0,380.0
one-layer,S5_train_I_D1_val_D2_3,CDAN-UDA,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,cdan,uda,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,0.2,0.0,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)","0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7818181818181819,0.01901808020475223,0.7575757575757576,0.8051948051948052,0.7817140812309894,0.018115003211748366,0.758811952048667,0.8033637502236536,0.7825178495357545,0.02312373097064085,0.7510415402661489,0.8105095621224653,0.9135313531353135,0.009450706972459632,0.900990099009901,0.9240924092409241,0.5900366300366301,0.043264864985091675,0.5333333333333333,0.6315018315018315,0.18666666666666668,0.08692269873603532,0.06666666666666667,0.26666666666666666,0.9934065934065934,0.0054331124447587085,0.9853479853479854,1.0,400.0,0.0,400.0,400.0
one-layer,S5_train_I_D1_val_D2_3,CDAN-SEMI,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,cdan,semi,source + labeled target,target validation labels,Source+Target refit,0.2,0.0,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)","0,1,2,3,4",0.9916666666666668,0.01863389981249823,0.9583333333333334,1.0,0.9925925925925926,0.01656346649999847,0.9629629629629629,1.0,0.9913575382306032,0.019325132009314214,0.9567876911530163,1.0,0.8831168831168832,0.012244273267299542,0.8701298701298701,0.8961038961038961,0.8853104312041509,0.011713642729170061,0.8729647521918054,0.8983718017534442,0.8829854365331075,0.013126952162455206,0.8687859626407112,0.8966733698825672,0.9181518151815181,0.011990694471673273,0.9042904290429042,0.9306930693069307,0.6104029304029304,0.05464469183674161,0.5315018315018315,0.6648351648351648,0.22666666666666666,0.10903618155864082,0.06666666666666667,0.3333333333333333,0.9941391941391942,0.005555220105532252,0.9853479853479854,1.0,206.0,128.76334882255898,30.0,380.0
one-layer,S5_train_I_D1_val_D2_3,CDAN+C-DANN-UDA,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,cdan+c-dann,uda,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,0.2,0.2,existing run_cdan_hybrid_report.py,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8761904761904763,0.022200660441485845,0.8484848484848485,0.8961038961038961,0.8721417069243156,0.022419187329759338,0.8473787797459295,0.8933619609948112,0.875852254891166,0.023801671492843606,0.84831926898966,0.8970420260742841,0.9003300330033003,0.0014759524603959186,0.8976897689768977,0.900990099009901,0.49963369963369964,0.0008190725192306893,0.4981684981684982,0.5,0.0,0.0,0.0,0.0,0.9992673992673993,0.0016381450384613785,0.9963369963369964,1.0,400.0,0.0,400.0,400.0
one-layer,S5_train_I_D1_val_D2_3,CDAN+C-DANN-SEMI,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,cdan+c-dann,semi,source + labeled target,target validation labels,Source+Target refit,0.05,0.2,existing run_cdan_hybrid_report.py,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9030303030303031,0.009966116392399417,0.8874458874458875,0.9134199134199135,0.9036679191268563,0.009989763118083677,0.8879942744677044,0.9141170155662909,0.9045126724221302,0.010233128019717133,0.888622574976572,0.9146101262889584,0.9036303630363036,0.005422995618863039,0.8976897689768977,0.9108910891089109,0.5163003663003662,0.0239058350745133,0.4981684981684982,0.55,0.03333333333333334,0.047140452079103175,0.0,0.1,0.9992673992673993,0.0016381450384613785,0.9963369963369964,1.0,174.0,89.05054744357274,70.0,300.0
one-layer,S6_train_I_D1_2_val_D3_5,C-DANN-UDA,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,c-dann,uda,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,0.2,0.2,existing class-conditional centroid alignment plus DANN domain loss,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8829268292682928,0.027809156709735095,0.8536585365853658,0.9219512195121952,0.8801699083389224,0.026950363459624507,0.8520008942544154,0.9183247633951859,0.8835563380580757,0.026836432930768088,0.8556446413135225,0.9207496469428417,0.9036303630363036,0.0027612542129837278,0.900990099009901,0.9075907590759076,0.5192673992673993,0.017604534319343633,0.5,0.5481684981684982,0.039999999999999994,0.03651483716701107,0.0,0.1,0.9985347985347985,0.002006309734451151,0.9963369963369964,1.0,400.0,0.0,400.0,400.0
one-layer,S6_train_I_D1_2_val_D3_5,C-DANN-SEMI,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,c-dann,semi,source + labeled target,target validation labels,Source+Target refit,0.5,0.5,existing class-conditional centroid alignment plus DANN domain loss,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9404878048780487,0.00636019746849034,0.9317073170731708,0.9463414634146341,0.9389075191892093,0.006338114693627785,0.9306952828079589,0.9453759594604665,0.9399368625335006,0.00628826692156654,0.9317457305502845,0.9460638948475056,0.9009900990099011,1.2412670766236366e-16,0.900990099009901,0.900990099009901,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,228.0,104.25929215182693,80.0,370.0
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-UDA,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,cdan,uda,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,0.2,0.0,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)","0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7902439024390244,0.017923095678901282,0.7707317073170732,0.8146341463414634,0.7898949251061926,0.017063614007210074,0.7715925180713912,0.8132498695878977,0.7917699191043808,0.020394577820867545,0.766492758976253,0.8201353925620345,0.9135313531353135,0.009450706972459632,0.900990099009901,0.9240924092409241,0.5900366300366301,0.043264864985091675,0.5333333333333333,0.6315018315018315,0.18666666666666668,0.08692269873603532,0.06666666666666667,0.26666666666666666,0.9934065934065934,0.0054331124447587085,0.9853479853479854,1.0,400.0,0.0,400.0,400.0
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,cdan,semi,source + labeled target,target validation labels,Source+Target refit,0.5,0.0,"existing run_cdan_multi_splits.py official-style multilinear condition T(h,g)","0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9346341463414634,0.016756647841285485,0.9121951219512195,0.9512195121951219,0.9338698859825619,0.016974450940393803,0.9107236008644458,0.9512631343617258,0.9346762243258929,0.016359127456456332,0.9123986592605258,0.9508093722167787,0.9201320132013201,0.011045016851935008,0.9075907590759076,0.9372937293729373,0.6352380952380952,0.0701978599220065,0.5481684981684982,0.7426739926739927,0.28,0.14452988925785865,0.1,0.5,0.9904761904761905,0.005555220105532252,0.9853479853479854,0.9963369963369964,226.0,135.20355024924456,80.0,360.0
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,cdan+c-dann,uda,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,0.2,0.2,existing run_cdan_hybrid_report.py,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8760975609756099,0.023797679839318006,0.848780487804878,0.9024390243902439,0.8726432670094642,0.023840612324446057,0.8473060585736641,0.898353081451673,0.8761066148208307,0.025031285859164323,0.8490936545825054,0.9029536205671468,0.9003300330033003,0.0014759524603959186,0.8976897689768977,0.900990099009901,0.49963369963369964,0.0008190725192306893,0.4981684981684982,0.5,0.0,0.0,0.0,0.0,0.9992673992673993,0.0016381450384613785,0.9963369963369964,1.0,400.0,0.0,400.0,400.0
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,cdan+c-dann,semi,source + labeled target,target validation labels,Source+Target refit,0.5,0.2,existing run_cdan_hybrid_report.py,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9502439024390243,0.018055371242265094,0.9365853658536586,0.9804878048780488,0.9494895297712199,0.01824867349932127,0.93539011848871,0.9800283180564872,0.9503049638613094,0.018225061903595907,0.9360683201702318,0.9807293310607496,0.9009900990099011,1.2412670766236366e-16,0.900990099009901,0.900990099009901,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,286.0,122.5969004502153,120.0,390.0
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-UDA,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,c-dann,uda,source labels only,fixed hyperparameters; target labels prohibited for UDA selection,source-only; no refit,0.2,0.2,existing class-conditional centroid alignment plus DANN domain loss,"0,1,2,3,4",1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8829268292682928,0.027809156709735095,0.8536585365853658,0.9219512195121952,0.8801699083389224,0.026950363459624507,0.8520008942544154,0.9183247633951859,0.8835563380580757,0.026836432930768088,0.8556446413135225,0.9207496469428417,0.9036303630363036,0.0027612542129837278,0.900990099009901,0.9075907590759076,0.5192673992673993,0.017604534319343633,0.5,0.5481684981684982,0.039999999999999994,0.03651483716701107,0.0,0.1,0.9985347985347985,0.002006309734451151,0.9963369963369964,1.0,400.0,0.0,400.0,400.0
